id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
24635155,Cosy cabin near Bellingen,162461155,Kevin,,Bellingen,-30.40103,152.86714,Entire home/apt,246,2,197,2022-10-14,3.67,1,305,27,PID-STRA-3947-3
24662092,Karinya House,1372404,Julie And Daryl,,Mid-Coast,-32.37722,152.50619,Entire home/apt,270,2,41,2022-10-03,0.76,1,296,6,PID-STRA-23453
24662767,"Villa de Pa'ce 
 Formal and Very Comfortable",143242205,Mario,,Port Macquarie-Hastings,-31.45671,152.92617,Entire home/apt,300,2,99,2022-05-02,1.85,1,121,19,Exempt
24754430,Noku Beach House,53382822,Tobias,,Nambucca Valley,-30.59862,153.00596,Entire home/apt,993,3,7,2022-10-29,1.04,1,349,7,PID-STRA-34838
24787687,Woolgoolga Beach Escape -1 minute walk to beach !,105536085,Cheryl,,Coffs Harbour,-30.10867,153.20111,Entire home/apt,115,2,189,2022-10-23,3.46,1,259,52,PID-STRA-14186-3
24814011,Riverside @ Raleigh,98269598,Katrina,,Bellingen,-30.46889,153.00577,Entire home/apt,295,2,91,2022-10-02,1.69,3,112,23,PID-STRA-5935
24815345,Panorama Beach House - luxury executive home,43662800,Susan,,Port Macquarie-Hastings,-31.59082,152.83678,Entire home/apt,828,1,24,2022-10-16,0.51,67,187,6,PID-STRA-15757
24835498,"Point Break, 14 Korogora Street,",159529466,Elders,,Kempsey,-31.19157,152.97764,Entire home/apt,524,2,1,2019-04-02,0.02,145,240,0,PID-STRA-24708
24854970,Green Gables Guest Cottage,187889326,Wayne,,Mid-Coast,-32.2474,152.51419,Entire home/apt,198,3,34,2022-10-11,0.63,1,276,9,PID-STRA-4748
24855975,Country Cottage Port Macquarie,106106723,Eva,,Port Macquarie-Hastings,-31.43863,152.83034,Entire home/apt,166,1,45,2022-06-12,0.84,1,9,1,PID-STRA-14116
24872653,ADRIFT in the treetops on the lake by the ocean,188031576,Leonie,,Mid-Coast,-32.38395,152.50462,Entire home/apt,450,3,28,2022-09-25,0.83,1,303,6,PID-STRA-5406
24874462,"Apt 17 Min 2 nts, with hinter land views",98419015,Robert & Jenny,,Coffs Harbour,-30.28583,153.1378,Entire home/apt,174,1,6,2020-12-12,0.14,10,0,0,PID-STRA-19977
24895701,Emerald Beach Home with a View,188226979,Katie,,Coffs Harbour,-30.17235,153.18696,Entire home/apt,815,3,46,2022-10-15,0.86,1,320,10,PID-STRA-1985
24921440,Mullaway Cabins Plantation,13754639,Mullaway Cabins,,Coffs Harbour,-30.07977,153.20167,Entire home/apt,313,7,43,2022-10-29,0.89,5,262,16,PID-STRA-14400
24950312,Sunny Apartment at Flynn's Beach,101323141,Elly,,Port Macquarie-Hastings,-31.43945,152.92289,Entire home/apt,138,2,22,2022-10-30,0.41,1,140,3,Exempt
25041608,Cerulean Blue Combo Fast Wifi. Spring  Special,12015886,Svend & Helen,,Mid-Coast,-32.34899,152.53591,Entire home/apt,707,2,3,2022-09-03,0.10,5,337,1,PID-STRA-10658-1
25050515,101 Moonpah,15630383,John,,Bellingen,-30.25947,152.63127,Private room,200,1,111,2022-07-09,2.07,1,1,21,PID-STRA-1558
25084056,Perfect family getaway - Tuncurry - Forster,87636305,Siobhan,,Mid-Coast,-32.16061,152.47571,Entire home/apt,109,2,14,2021-02-16,0.26,1,88,0,Exempt
25095370,Shells on Sandy,165044894,Angus,,Coffs Harbour,-30.14872,153.19897,Entire home/apt,240,4,18,2022-09-25,0.63,1,219,13,PID-STRA-19484
25095712,Family Home w/in Walking Distance of Beach & Parks,131545573,Laura,,Port Macquarie-Hastings,-31.44979,152.92848,Entire home/apt,190,3,17,2022-10-03,0.32,1,47,4,PID-STRA-11985
25110943,Patanga Pearl at Hawks Nest,102306053,Basil,,Mid-Coast,-32.67424,152.18051,Entire home/apt,160,4,33,2022-06-14,0.62,1,209,6,PID-STRA-13340
25122374,Pelican Cottage,189880424,Debbie,,Bellingen,-30.496904,153.0009,Entire home/apt,215,1,106,2022-10-29,5.05,1,144,75,PID-STRA-7664-2
25139117,Bowarra Farmstay on the Manning River,12554459,Belinda,,Mid-Coast,-31.92827,152.30562,Entire home/apt,385,2,158,2022-10-15,2.95,1,223,39,PID-STRA-8851
25262045,Ma Petite Ferme,57717059,Lesley,,Mid-Coast,-31.72283,152.63469,Entire home/apt,243,2,30,2022-10-02,0.59,1,144,7,PID-STRA-5368
25265200,SALT by the Sea - Unit 1,5994068,Gloria,,Port Macquarie-Hastings,-31.44395,152.92209,Entire home/apt,151,1,473,2022-11-03,8.74,10,307,124,PID-STRA-1059
25266265,SALT by the Sea - Unit 2,5994068,Gloria,,Port Macquarie-Hastings,-31.44395,152.92209,Entire home/apt,141,1,363,2022-10-23,6.73,10,285,82,PID-STRA-1059
25296358,Ammaboolah at Hat Head - 36 Hutcheson Street,190222124,Elders Lifestyle Group,,Kempsey,-31.05054,153.04225,Entire home/apt,286,3,4,2021-12-31,0.08,57,201,1,PID-STRA-21450
25296367,Barefoot Bungalow-enjoy a break with family,190222124,Elders Lifestyle Group,,Kempsey,-31.05557,153.05219,Entire home/apt,208,3,4,2022-04-23,0.18,57,0,2,PID-STRA-25986
25296372,Beach Unit 7 at Hat Head - 7/75-77 Straight Street,190222124,Elders Lifestyle Group,,Kempsey,-31.04965,153.04531,Entire home/apt,189,3,3,2021-01-29,0.06,57,302,0,PID-STRA-21384
25296373,Beach Break at Hat Head - 22 Bay Street,190222124,Elders Lifestyle Group,,Kempsey,-31.05324,153.05012,Entire home/apt,193,3,5,2022-08-01,0.21,57,157,3,PID-STRA-24244
25296375,Beach Unit 5 at Hat Head - 5/75-77 Straight Street,190222124,Elders Lifestyle Group,,Kempsey,-31.05062,153.04397,Entire home/apt,126,3,6,2022-03-02,0.21,57,324,1,PID-STRA-24212
25296379,"Beachcomber - 39 Phillip Drive, South West Rocks",190222124,Elders Lifestyle Group,,Kempsey,-30.89136,153.0522,Entire home/apt,179,3,22,2022-09-14,0.45,57,230,5,PID-STRA-14605
25296380,Billungar Unit 1 at Hat Head - 1/1 Creek Street,190222124,Elders Lifestyle Group,,Kempsey,-31.05535,153.05169,Entire home/apt,154,3,2,2022-05-02,0.09,57,237,1,PID-STRA-21371
25296382,Billungar Unit 2 at Hat Head - 2/1 Creek Street,190222124,Elders Lifestyle Group,,Kempsey,-31.05666,153.05063,Entire home/apt,154,3,1,2021-11-27,0.09,57,259,1,PID-STRA-21353
25296383,"Bombora - 35 Russell Street, Arakoon",190222124,Elders Lifestyle Group,,Kempsey,-30.89045,153.06839,Entire home/apt,191,3,11,2022-09-22,0.22,57,270,5,PID-STRA-24723
25296386,Briney Mia at Hat Head - 56 Straight Street,190222124,Elders Lifestyle Group,,Kempsey,-31.05165,153.04757,Entire home/apt,197,3,5,2022-09-19,0.09,57,228,2,PID-STRA-21700
25296388,Bonnydoon at Hat Head - 5 Oak Street,190222124,Elders Lifestyle Group,,Kempsey,-31.05529,153.04932,Entire home/apt,143,3,3,2021-09-04,0.07,57,278,0,PID-STRA-21881
25296389,Casa De Tobo at Hat Head - 46 Bay Street,190222124,Elders Lifestyle Group,,Kempsey,-31.05307,153.04812,Entire home/apt,318,3,4,2022-04-16,0.14,57,2,2,PID-STRA-24717
25296390,Creekside at Hat Head - 7 Creek Street,190222124,Elders Lifestyle Group,,Kempsey,-31.05618,153.04943,Entire home/apt,237,3,1,2022-02-21,0.12,57,273,1,PID-STRA-24218
25296391,"Dunbar Court Unit 4 - 4/5 Memorial Avenue, South West Rocks",190222124,Elders Lifestyle Group,,Kempsey,-30.88637,153.04217,Entire home/apt,110,3,8,2022-08-12,0.23,57,239,1,PID-STRA-21876
25297980,Geckos at South West Rocks - 29 Marlin Drive,190222124,Elders Lifestyle Group,,Kempsey,-30.89541,153.02107,Entire home/apt,191,3,7,2022-04-22,0.14,57,332,3,PID-STRA-21446
25298027,"Jubilee Apartment No 10 - 10/2 Paragon Avenue, South West Rocks",190222124,Elders Lifestyle Group,,Kempsey,-30.88595,153.03978,Entire home/apt,190,3,10,2022-09-15,0.23,57,193,5,PID-STRA-21842
25298044,Kookaburra Cottage at Hat Head - 71 Straight Street,190222124,Elders Lifestyle Group,,Kempsey,-31.05158,153.04442,Entire home/apt,171,3,4,2022-02-13,0.08,57,235,1,PID-STRA-21672
25298047,Jubilee Apartment No 5,190222124,Elders Lifestyle Group,,Kempsey,-30.88446,153.04046,Entire home/apt,159,3,8,2022-07-26,0.15,57,0,3,PID-STRA-21795
25298059,"La Bella Vita - 26 Landsborough Street, South West Rocks",190222124,Elders Lifestyle Group,,Kempsey,-30.88617,153.04131,Entire home/apt,192,3,12,2022-10-15,0.33,57,162,5,PID-STRA-21407
25298076,"Lees By The Sea - 1/42 Gregory Street, South West Rocks",190222124,Elders Lifestyle Group,,Kempsey,-30.88764,153.03961,Entire home/apt,150,3,21,2022-09-22,0.44,57,17,5,PID-STRA-24202
25298092,"Little Bay Cottage - 8 East Street, Arakoon",190222124,Elders Lifestyle Group,,Kempsey,-30.891,153.07199,Entire home/apt,137,3,13,2022-08-15,0.27,57,284,5,PID-STRA-24732
25298117,"Mandy's Cottage - 7 Memorial Avenue, South West Rocks",190222124,Elders Lifestyle Group,,Kempsey,-30.88428,153.04171,Entire home/apt,218,3,8,2022-08-02,0.22,57,171,1,PID-STRA-24721
25298127,Muller's Cottage at Hat Head - 25 Straight Street,190222124,Elders Lifestyle Group,,Kempsey,-31.05326,153.0483,Entire home/apt,176,3,2,2021-12-23,0.08,57,135,1,PID-STRA-21593
25298144,Norfolk at Hat Head - 40 Bay Street,190222124,Elders Lifestyle Group,,Kempsey,-31.05153,153.0486,Entire home/apt,165,3,3,2021-04-17,0.14,57,211,0,PID-STRA-21433
25298161,"Northpoint Unit No 1 - 1/1 Ocean Drive, South West Rocks",190222124,Elders Lifestyle Group,,Kempsey,-30.88432,153.03951,Entire home/apt,139,3,16,2022-10-17,0.40,57,233,8,PID-STRA-21835
25298179,"Oceans 11 - 11/8 Paragon Avenue, South West Rocks",190222124,Elders Lifestyle Group,,Kempsey,-30.88451,153.04111,Entire home/apt,157,3,1,2019-11-04,0.03,57,267,0,PID-STRA-21635
25298189,"Azure Beach Stop - 2/5 Landsborough Street,  South West Rocks",190222124,Elders Lifestyle Group,,Kempsey,-30.88618,153.04014,Entire home/apt,144,3,5,2022-09-06,0.13,57,301,2,PID-STRA-25985
25298228,Sandy Feet at Hat Head - 2/91 Straight Street,190222124,Elders Lifestyle Group,,Kempsey,-31.04923,153.04266,Entire home/apt,154,3,6,2022-01-13,0.12,57,156,2,PID-STRA-21600
25298248,"Seabreeze 3 - 3/5 Paragon Avenue, South West Rocks",190222124,Elders Lifestyle Group,,Kempsey,-30.88476,153.04004,Entire home/apt,188,3,14,2022-10-08,0.30,57,211,6,PID-STRA-21656
25298252,"Seawinds Holiday House - 61-63 Cardwell Street, Arakoon",190222124,Elders Lifestyle Group,,Kempsey,-30.88923,153.06995,Entire home/apt,213,3,9,2021-04-26,0.18,57,347,0,PID-STRA-21647
25298272,Stouty's at Hat Head - 21 Straight Street,190222124,Elders Lifestyle Group,,Kempsey,-31.05344,153.05052,Entire home/apt,142,7,0,,,57,237,0,PID-STRA-21870
25298288,"Summer Salt - 13-15 Sturt Street, South West Rocks",190222124,Elders Lifestyle Group,,Kempsey,-30.89063,153.04133,Entire home/apt,186,3,14,2022-08-15,0.26,57,124,5,PID-STRA-21622
25298306,Sunseekers at Hat Head - 44 Bay Street,190222124,Elders Lifestyle Group,,Kempsey,-31.05346,153.04694,Entire home/apt,180,3,1,2020-02-23,0.03,57,177,0,PID-STRA-24736
25298328,Tea Tree Lodge at Hat Head - 6 Hutcheson Street,190222124,Elders Lifestyle Group,,Kempsey,-31.05055,153.04637,Entire home/apt,173,3,5,2021-07-10,0.11,57,257,0,PID-STRA-21890
25298374,"The Carrai - 2 Carri Street, Arakoon",190222124,Elders Lifestyle Group,,Kempsey,-30.8883,153.07258,Entire home/apt,154,3,8,2022-01-20,0.16,57,28,1,PID-STRA-21617
25298391,The Castle at Hat Head - 7 Ward Street,190222124,Elders Lifestyle Group,,Kempsey,-31.05084,153.04526,Entire home/apt,169,3,0,,,57,210,0,PID-STRA-21456
25298434,Trial Bay Eco Lodge 2 Pandanus - 2/37-39 Cardwell Street,190222124,Elders Lifestyle Group,,Kempsey,-30.8848,153.07053,Entire home/apt,205,3,11,2022-09-19,0.21,57,280,5,PID-STRA-26854
25298819,Lilly Pilly Beach House,2135598,Gabrielle,,Coffs Harbour,-30.36604,153.10152,Entire home/apt,350,2,32,2022-08-07,0.63,1,32,5,PID-STRA-2973-3
25368213,"Private Hawks Nest Oasis, close to both beaches",114890984,Lex,,Mid-Coast,-32.67601,152.18147,Entire home/apt,189,2,131,2022-09-23,2.44,2,46,28,PID-STRA-13332
25384408,Green Point Lakeside Retreat,191651412,Kim,,Mid-Coast,-32.24985,152.51527,Entire home/apt,187,2,38,2022-10-09,0.81,1,54,10,PID-STRA-20538
25429334,Calypso on the Beach,191966861,Megan,,Port Macquarie-Hastings,-31.55847,152.85331,Entire home/apt,1170,5,3,2022-10-07,0.06,1,260,1,PID-STRA-11905
25461812,Paper Bark Cottage,8290203,Nicola,,Mid-Coast,-32.39628,152.45921,Entire home/apt,300,2,81,2022-05-08,1.70,1,154,13,PID-STRA-13572
25548788,Mullaway Cabins  Paper Bark,13754639,Mullaway Cabins,,Coffs Harbour,-30.07787,153.20038,Entire home/apt,251,90,135,2022-10-30,2.56,5,271,70,PID-STRA-19369-1
25550065,Mullaway Cabins 7th Heaven,13754639,Mullaway Cabins,,Coffs Harbour,-30.07969,153.20134,Entire home/apt,282,7,28,2022-10-25,0.56,5,256,9,PID-STRA-22134-2
25550955,Mullaway Cabins Gum Tree,13754639,Mullaway Cabins,,Coffs Harbour,-30.07954,153.20202,Entire home/apt,251,7,120,2022-10-29,2.28,5,246,34,PID-STRA-19369-2
25680436,BEACHFRONT 3- 3/12 Bundella Ave LC,188616506,Mid North Coast Holidays,,Port Macquarie-Hastings,-31.55133,152.85713,Entire home/apt,111,3,4,2021-12-05,0.14,60,325,2,PID-STRA-23049
25680445,"NORTH HEAVEN STATION  28 Alma St, North Haven",188616506,Mid North Coast Holidays,,Port Macquarie-Hastings,-31.639006,152.818726,Entire home/apt,182,3,4,2021-06-15,0.09,60,305,0,PID-STRA-23902
25680448,THE BOARDROOM ON BANKSIA - 11 Banksia Ave Bonny Hills,188616506,Mid North Coast Holidays,,Port Macquarie-Hastings,-31.59761,152.84414,Entire home/apt,194,3,9,2022-06-13,0.18,60,26,2,PID-STRA-14794
25755695,Dog friendly Self contained  private garden studio,31618819,Grahame,,Coffs Harbour,-30.28617,153.10456,Entire home/apt,110,1,349,2022-10-14,6.56,1,259,82,Exempt
25784290,The Bower Couple's Chalet @ Promised Land Retreat,166660612,Greg,,Bellingen,-30.37105,152.88995,Entire home/apt,514,1,18,2022-10-06,0.53,3,19,9,PID-STRA-11081-3
25784370,The Ridge 2 Bedroom Chalet @ Promised Land Retreat,166660612,Greg,,Bellingen,-30.37141,152.89168,Entire home/apt,464,1,8,2022-10-07,0.21,3,17,5,PID-STRA-11081-3
25784406,Tallowood 2 Bedroom Chalet @ Promised Land Retreat,166660612,Greg,,Bellingen,-30.37191,152.8902,Entire home/apt,464,1,10,2022-09-29,0.33,3,19,3,PID-STRA-11081-3
25813017,Observatory Self Contained Apartments,193973296,Observatory Apartments,,Coffs Harbour,-30.30635,153.13718,Entire home/apt,325,2,28,2021-10-13,0.52,1,299,0,Exempt
25851343,"Fingal Farmstay bulahdelah, pets, EV charger",46054812,Lucille,,Mid-Coast,-32.4075,152.27091,Entire home/apt,152,2,61,2022-10-29,1.15,1,263,16,PID-STRA-11583
25921230,Sawtell Sunrise Apartment,194837801,Shireen,,Coffs Harbour,-30.36614,153.10215,Entire home/apt,200,3,70,2022-09-30,1.37,1,252,15,PID-STRA-7684-5
25927241,"Sunny villa, walk to beach and restaurants",46185872,Margaret & Tony,,Coffs Harbour,-30.29928,153.13151,Entire home/apt,268,2,70,2022-09-24,1.33,3,71,3,PID-STRA-11071-2
25979145,"""The Perfect Weekend Getaway"" Waterways on Alfred",105970086,Prd,,Port Macquarie-Hastings,-31.64019,152.80883,Entire home/apt,125,3,10,2022-07-14,0.20,5,339,4,PID-STRA-21755-5
25982438,“CASTAWAY”  Stylish retreat. Scandinavian cabin.,156100103,Jacqui And Dallas,,Kempsey,-30.89175,153.05866,Entire home/apt,149,2,290,2022-10-31,5.51,1,120,69,PID-STRA-2013-2
26013639,"Farm charm on the lake, close to beaches!",27277347,Laura,,Mid-Coast,-32.27989,152.44788,Entire home/apt,407,2,36,2022-10-13,0.68,1,329,10,PID-STRA-15323-2
26069402,The Lake Retreat - southern shores of Smiths Lake,195925907,Richard,,Mid-Coast,-32.38905,152.45934,Entire home/apt,914,2,48,2022-10-23,0.92,1,284,16,PID-STRA-3262
26137041,Beachside Beauty Nautilus Beach Resort Villa 182,146384244,Winning Holidays Sunburst,,Coffs Harbour,-30.22739,153.14601,Entire home/apt,259,2,8,2020-09-27,0.19,12,303,0,PID-STRA-18626
26141636,HOLIDAY HAVEN at North Haven,188616506,Mid North Coast Holidays,,Port Macquarie-Hastings,-31.6374524,152.8203392,Entire home/apt,110,3,6,2022-05-22,0.20,60,190,4,PID-STRA-23898
26141648,NORTHERN HAVEN-3/16 David Campbell St NH,188616506,Mid North Coast Holidays,,Port Macquarie-Hastings,-31.63547,152.8291,Entire home/apt,162,3,8,2022-03-27,0.18,60,294,2,PID-STRA-23904
26141770,PACIFIC BREEZE - 118 Camden Head Rd Dunbogan,188616506,Mid North Coast Holidays,,Port Macquarie-Hastings,-31.650778,152.82933,Entire home/apt,204,3,4,2022-05-07,0.20,60,320,3,PID-STRA-26195
26164555,Apt 15 / 3 Bdr Apt / 2nts min,98419015,Robert & Jenny,,Coffs Harbour,-30.28753,153.13789,Entire home/apt,176,1,18,2021-02-19,0.36,10,20,0,PID-STRA-19977
26179883,Magnolia Cottage,105879338,Anthony,,Coffs Harbour,-30.29109,153.11355,Entire home/apt,148,1,513,2022-11-02,9.71,1,138,118,PID-STRA-5394
26204866,Ebbtide 6,89047254,Pacific Coast Property,,Mid-Coast,-32.17895,152.51241,Entire home/apt,117,2,15,2021-10-17,0.29,76,295,0,PID-STRA-12503-6
26205603,The Reach Riverfront,31889852,Bree,,Kempsey,-30.85969,152.9982,Entire home/apt,300,3,50,2022-10-02,1.43,1,248,19,PID-STRA-14182
26234287,Apt No 3- 3Bdr Garden Apt-2 Nts Min,98419015,Robert & Jenny,,Coffs Harbour,-30.28737,153.13765,Entire home/apt,166,1,2,2020-11-08,0.08,10,21,0,PID-STRA-19977
26307725,Wobbly Boot Estate - Lrg luxury 5bd home with pool,170131797,Kaylee,,Nambucca Valley,-30.85195,152.89798,Entire home/apt,476,2,64,2022-10-23,1.32,1,277,20,PID-STRA-101
26337050,The Shaka Shack,27077736,Pacific Palms,,Mid-Coast,-32.37549,152.5047,Entire home/apt,183,2,70,2022-10-16,1.35,116,315,15,PID-STRA-11908
26370073,"Jolly Nose, peace and tranquility near beach",67289550,Jan,,Port Macquarie-Hastings,-31.57427,152.81705,Entire home/apt,100,1,142,2022-08-15,2.69,1,32,13,PID-STRA-35969
26373700,THE SURFRIDER Absolute Beach front,143871507,Elythea And Tim,,Mid-Coast,-32.18531,152.53371,Entire home/apt,500,90,21,2020-03-14,0.45,1,266,0,
26379636,Never Never Cabin,33699331,Jason & Karlee,,Bellingen,-30.40152,152.86175,Entire home/apt,347,3,226,2022-10-28,5.35,1,111,59,PID-STRA-2602-2
26398439,Margaret's Hamptons Beach House,193382146,East Coast,,Mid-Coast,-32.67513,152.18158,Entire home/apt,309,2,34,2022-09-02,0.74,1,264,15,PID-STRA-3939
26428809,"BEACHVIEW - 14 Second Ave , Bonny Hills",188616506,Mid North Coast Holidays,,Port Macquarie-Hastings,-31.596888,152.843277,Entire home/apt,168,90,4,2020-10-05,0.09,60,155,0,
26428813,MIDDLEROCK RETREAT - 92 Chepana St LC,188616506,Mid North Coast Holidays,,Port Macquarie-Hastings,-31.557619,152.851501,Entire home/apt,176,3,10,2022-05-01,0.23,60,313,2,PID-STRA-26190
26428961,RIO - 11A Bergalia Cr Dunbogan,188616506,Mid North Coast Holidays,,Port Macquarie-Hastings,-31.64126,152.83392,Entire home/apt,207,3,4,2022-04-20,0.09,60,241,1,PID-STRA-23908
26428964,RIO GRANDE- 11B Bergalia Cres Dunbogan,188616506,Mid North Coast Holidays,,Port Macquarie-Hastings,-31.6434,152.8341,Entire home/apt,206,3,4,2022-04-10,0.16,60,258,2,PID-STRA-23909
26428994,SURF N VIEW 138 Camden Hd Rd Dunbogan,188616506,Mid North Coast Holidays,,Port Macquarie-Hastings,-31.6432982,152.8339005,Entire home/apt,161,3,2,2022-04-29,0.09,60,280,1,PID-STRA-23911
26429008,TOPVIEWS - 15 Second Av BH,188616506,Mid North Coast Holidays,,Port Macquarie-Hastings,-31.597107,152.842484,Entire home/apt,195,3,7,2022-05-02,0.15,60,293,1,PID-STRA-26240
26477329,Bellingen Farm Shed: WeilHouse Living,26569278,Susan,,Bellingen,-30.48421,152.88232,Entire home/apt,237,3,26,2022-10-09,0.49,3,289,7,PID-STRA-2583-3
26502580,Wynola - A Coastal Queenslander at Boomerang Beach,2186375,Bianca,,Mid-Coast,-32.34533,152.53995,Entire home/apt,944,2,42,2022-04-26,0.89,1,0,9,PID-STRA-962
26511392,The Shack at the Back,177886767,Chris And Tania,,Coffs Harbour,-30.35301,153.08367,Entire home/apt,160,2,223,2022-11-03,4.23,1,143,25,PID-STRA-6982
26533337,Pearls on Sapphire Beach Oceanfront Drive 5,146384244,Winning Holidays Sunburst,,Coffs Harbour,-30.24812,153.14221,Entire home/apt,703,2,15,2022-07-24,0.34,12,344,6,PID-STRA-16833
26571426,SHORE FIN Four bedroom duplex in Tuncurry,199804353,Joanne,,Mid-Coast,-32.1729,152.50329,Entire home/apt,500,3,15,2022-02-05,0.30,1,336,1,PID-STRA-7541
26607191,Pinnacle 202,89047254,Pacific Coast Property,,Mid-Coast,-32.17997,152.51669,Entire home/apt,289,90,13,2022-01-16,0.25,76,365,2,PID-STRA-101531
26610692,“Ocean Whispers” brand new studio guesthouse,200072192,Leanne,,Coffs Harbour,-30.11413,153.2029,Entire home/apt,162,1,281,2022-11-01,5.37,1,161,52,PID-STRA-1721
26678529,"Peace, Love & Sandy Feet ~ 600m to One Mile Beach",20410835,Carly,,Mid-Coast,-32.18453,152.52654,Entire home/apt,113,1,64,2022-11-04,1.22,2,0,9,PID-STRA-39782
26698033,Blue Lagoon,70401089,Louise And Simon,,Kempsey,-31.18415,152.96967,Entire home/apt,214,2,112,2022-10-16,2.14,1,287,15,PID-STRA-1109
26783458,Quiet Private & Pet Friendly,66855017,MidCoast Holiday Rentals,,Mid-Coast,-31.97207,152.58253,Entire home/apt,214,3,15,2022-10-03,0.30,25,155,6,PID-STRA-12793-2
26788526,Coffs Jetty Homestay,201449558,Linda,,Coffs Harbour,-30.30248,153.13611,Private room,135,1,280,2022-10-16,5.36,1,40,59,Exempt
26790116,Hidden Jewel with Ocean Views,126031596,Wendy,,Mid-Coast,-32.07281,152.54325,Entire home/apt,205,2,33,2022-11-01,0.71,1,305,4,PID-STRA-14111
26814335,Ruby's At The Beach,66855017,MidCoast Holiday Rentals,,Mid-Coast,-31.96985,152.58973,Entire home/apt,495,3,54,2022-09-18,1.03,25,112,16,PID-STRA-12790
26814545,SALT by the Sea - Unit 3,5994068,Gloria,,Port Macquarie-Hastings,-31.44393,152.92209,Entire home/apt,141,1,318,2022-11-01,6.06,10,320,80,PID-STRA-1059
26817532,Tranquility,66855017,MidCoast Holiday Rentals,,Mid-Coast,-31.8954,152.66322,Entire home/apt,238,2,33,2022-10-04,0.66,25,160,9,PID-STRA-12788
26873993,Nathaniel's Beach Cottage,66855017,MidCoast Holiday Rentals,,Mid-Coast,-31.97015,152.58503,Entire home/apt,336,3,17,2022-10-02,0.36,25,122,7,PID-STRA-12791
26874487,BeachComber,66855017,MidCoast Holiday Rentals,,Mid-Coast,-31.96425,152.58376,Entire home/apt,217,3,4,2022-07-20,0.09,25,166,1,PID-STRA-12797-1
26876670,Holiday at the Pines,66855017,MidCoast Holiday Rentals,,Mid-Coast,-31.89285,152.66625,Entire home/apt,190,2,12,2022-01-13,0.24,25,167,3,PID-STRA-14306-8
